Image,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Cell,Cell,Cell,Cell,Cell,Cell,Cell,Cell,Cell,Cell,Cell,Cell,Cell,Cell,Cell,Cell,Cell,Cell,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm
ImageNumber,ObjectNumber,Intensity_IntegratedIntensity_A568,Intensity_IntegratedIntensity_A647,Intensity_IntegratedIntensity_CellMask_Green,Intensity_IntegratedIntensity_Hoechst,Intensity_MeanIntensity_A568,Intensity_MeanIntensity_A647,Intensity_MeanIntensity_CellMask_Green,Intensity_MeanIntensity_Hoechst,Location_CenterMassIntensity_X_CellMask_Green,Location_CenterMassIntensity_Y_CellMask_Green,Location_CenterMassIntensity_Z_CellMask_Green,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_CellMask_Green,Location_MaxIntensity_Y_CellMask_Green,Location_MaxIntensity_Z_CellMask_Green,Number_Object_Number,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50,Intensity_IntegratedIntensity_A568,Intensity_IntegratedIntensity_A647,Intensity_IntegratedIntensity_CellMask_Green,Intensity_IntegratedIntensity_Hoechst,Intensity_MeanIntensity_A568,Intensity_MeanIntensity_A647,Intensity_MeanIntensity_CellMask_Green,Intensity_MeanIntensity_Hoechst,Location_CenterMassIntensity_X_CellMask_Green,Location_CenterMassIntensity_Y_CellMask_Green,Location_CenterMassIntensity_Z_CellMask_Green,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_CellMask_Green,Location_MaxIntensity_Y_CellMask_Green,Location_MaxIntensity_Z_CellMask_Green,Number_Object_Number,Intensity_IntegratedIntensity_A568,Intensity_IntegratedIntensity_A647,Intensity_IntegratedIntensity_CellMask_Green,Intensity_IntegratedIntensity_Hoechst,Intensity_MeanIntensity_A568,Intensity_MeanIntensity_A647,Intensity_MeanIntensity_CellMask_Green,Intensity_MeanIntensity_Hoechst,Location_CenterMassIntensity_X_CellMask_Green,Location_CenterMassIntensity_Y_CellMask_Green,Location_CenterMassIntensity_Z_CellMask_Green,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_CellMask_Green,Location_MaxIntensity_Y_CellMask_Green,Location_MaxIntensity_Z_CellMask_Green,Number_Object_Number
1,1,0.7798275826498866,2.115770216099918,2.2403448671102524,3.7291981475427747,0.006288932118144247,0.017062663033063852,0.01806729731540526,0.030074178609215924,812.2805797633929,6.9768629874265065,0.0,811.9354838709677,7.411290322580645,0,813.0,6.0,0.0,1,0.0,0.0,nan,0.0,1,1,nan,0.0,0,0.0,0.0,1.064652486005798,2.6466468514408916,3.941039172699675,4.172869470436126,0.003275853803094763,0.008143528773664283,0.01212627437753746,0.012839598370572695,813.7789961335692,8.765464095590321,0.0,814.6338461538462,10.636923076923077,0,813.0,6.0,0.0,1,0.4776836840901524,1.0518196464981884,2.3332112848293036,1.3143816371448338,0.0019339420408508194,0.004258379135620196,0.009446199533721876,0.0053213831463353595,814.9034903805375,9.846501491160746,0.0,815.4817813765183,11.663967611336032,814.0,3.0,0.0,1
1,2,1.295658820308745,2.6306858975440264,2.72930496558547,1.9443656215444207,0.01561034723263548,0.03169501081378345,0.03288319235645145,0.023426091825836395,339.80970005737714,7.049568100718105,0.0,339.7710843373494,6.951807228915663,0,339.0,9.0,0.0,2,0.0,0.0,nan,0.0,2,1,nan,0.0,0,0.0,0.0,1.8100557152647525,3.3402914595790207,4.4916457030922174,2.456046407110989,0.010402619053245705,0.019197077353902418,0.0258140557648978,0.014115209236270052,340.90496330456165,6.839832181903968,0.0,340.85632183908046,6.586206896551724,0,339.0,9.0,0.0,2,0.9765163774136454,1.7199664399959147,2.8149996250867844,1.2574960058555007,0.007689105333965712,0.013543042834613502,0.022165351378636098,0.009901543353192918,341.5425816145177,6.661574912796302,0.0,341.23622047244095,6.409448818897638,344.0,7.0,0.0,2
1,3,1.5245899346191436,2.8116884268820286,3.2304722843691707,4.292103464715183,0.01030128334202124,0.018997894776229922,0.02182751543492683,0.029000699085913396,874.317832496413,8.675639675187497,0.0,873.8513513513514,8.486486486486486,0,875.0,10.0,0.0,3,0.0,0.0,nan,0.0,3,1,nan,0.0,0,0.0,0.0,1.840955238090828,3.2223392287269235,4.880155669990927,4.742519278544933,0.0065051421840665305,0.011386357698681708,0.017244366325056278,0.016758018652102236,874.27382816623,10.531181509835546,0.0,873.8586572438163,11.144876325088338,0,875.0,10.0,0.0,3,0.7692683397326618,1.138674003072083,2.6686808760277927,1.5687800501473248,0.004048780735435063,0.005993021068800437,0.014045688821198908,0.008256737106038551,874.4435079870163,12.150675845459252,0.0,873.8736842105263,12.447368421052632,880.0,8.0,0.0,3
1,4,0.5998321603983641,1.9967040717601776,2.0098268184810877,2.0237888246774673,0.006974792562771675,0.023217489206513692,0.023370079284663812,0.023532428193924038,204.2413638627198,8.801243610811794,0.0,203.91860465116278,8.755813953488373,0,205.0,9.0,0.0,4,0.0,0.0,nan,0.0,4,1,nan,0.0,0,0.0,0.0,1.045166718075052,2.969863459467888,4.67226676736027,2.803479071939364,0.0038425246988053378,0.01091861565980841,0.017177451350589228,0.01030690835271825,207.13609539406352,7.728106415877656,0.0,206.93014705882354,6.974264705882353,0,205.0,9.0,0.0,4,0.6705882435198873,1.7457236740738153,3.4466010881587863,1.5133898037020117,0.002993697515713783,0.007793409259258104,0.015386612000708868,0.006756204480812552,208.2515262992327,7.3639124656776325,0.0,207.58035714285714,6.584821428571429,211.0,14.0,0.0,4
1,5,0.9912871085107327,1.803341737948358,3.694789046421647,2.303471438586712,0.01376787650709351,0.025046413027060527,0.051316514533633985,0.031992658869259887,609.9344299500112,8.810323036574914,0.0,609.7083333333334,8.430555555555555,0,609.0,10.0,0.0,5,0.0,0.0,nan,0.0,5,1,nan,0.0,0,0.0,0.0,1.32216374296695,2.1648127117659897,5.1641718302853405,2.634607476182282,0.007777433782158529,0.01273419242215288,0.03037748135461965,0.015497691036366364,609.0865574886326,8.796551172990558,0.0,607.3,8.429411764705883,0,609.0,10.0,0.0,5,0.7329671261832118,0.9879148618783802,3.0237125237472355,1.107881291769445,0.005511031023933923,0.007427931292318648,0.022734680629678462,0.008329934524582293,608.6392997370551,9.008548691455383,0.0,606.6541353383459,8.458646616541353,611.0,11.0,0.0,5
1,6,0.5747768417932093,2.081666292157024,1.9199816975742579,2.082291927188635,0.0073689338691437095,0.026688029386628516,0.02461514996890074,0.026696050348572243,14.45647163915039,10.751132515296089,0.0,14.397435897435898,11.012820512820513,0,13.0,10.0,0.0,6,0.0,0.0,nan,0.0,6,1,nan,0.0,0,0.0,0.0,1.0848706874530762,2.959639900829643,5.294117686804384,2.726329472148791,0.002932082939062368,0.007999026758999035,0.01430842618055239,0.00736845803283457,14.411338804595728,9.15084881907804,0.0,14.840540540540541,8.905405405405405,0,13.0,10.0,0.0,6,0.7181658707559109,1.6356298229657114,4.120729418005794,1.4214694558177143,0.002189530093768021,0.0049866762895296075,0.012563199445139617,0.004333748340907666,14.360974918122881,8.668904499857796,0.0,14.875,8.643292682926829,12.0,9.0,0.0,6
1,7,2.2324712201952934,5.657892746850848,9.363424142822623,6.080704987049103,0.009748782620940146,0.024706955226422918,0.040888315034159926,0.026553296886677305,565.6242226724298,11.272055565093888,0.0,564.9868995633187,11.353711790393014,0,571.0,11.0,0.0,7,0.0,0.0,nan,0.0,7,1,nan,0.0,0,0.0,0.0,2.854047483531758,6.763698814902455,12.6629892825149,6.855542867677286,0.00627263183193793,0.014865272120664736,0.027830745675856923,0.015067127181708322,564.3393499423066,11.040532904700632,0.0,562.2461538461539,11.47032967032967,0,571.0,11.0,0.0,7,1.2101930403150618,2.497795084025711,5.716929912101477,2.1389791865367442,0.0040610504708559125,0.008381862698072855,0.019184328564098917,0.00717778250515686,562.7037359062845,10.90089921806287,0.0,560.8020134228188,11.577181208053691,574.0,15.0,0.0,7
1,8,0.8993820273317397,2.6278172065503895,3.229800894856453,3.283268495462835,0.00737198383058803,0.021539485299593358,0.026473777826692236,0.02691203684805602,126.03841446393511,13.566012333125023,0.0,126.30327868852459,13.614754098360656,0,126.0,14.0,0.0,8,0.0,0.0,nan,0.0,8,1,nan,0.0,0,0.0,0.0,1.225940358126536,3.200900298077613,5.070893445517868,3.7762569796759635,0.004943307895671516,0.012906856040635536,0.020447150989991402,0.015226842659983723,124.55917020474712,12.833420099228794,0.0,125.13306451612904,12.57258064516129,0,126.0,14.0,0.0,8,0.6027313726954162,1.3526512649841607,2.8314335918985307,1.4391088739503175,0.0035247448695638374,0.007910241315696846,0.016558091180693162,0.008415841368130512,123.33426207268387,12.273305377268432,0.0,124.6374269005848,12.11111111111111,123.0,10.0,0.0,8
1,9,0.8415503229480237,3.192858785390854,1.998596180230379,2.3320058062672615,0.008952663010085357,0.03396658282330696,0.021261661491812543,0.024808572407098526,711.3400952695886,12.591419945443311,0.0,711.2765957446809,12.74468085106383,0,713.0,9.0,0.0,9,0.0,0.0,nan,0.0,9,1,nan,0.0,0,0.0,0.0,1.3726253248751163,4.471122320275754,4.666727740783244,3.0478217895142734,0.004025294207844916,0.013111795660632709,0.013685418594672271,0.008937893810892297,710.8898618018303,11.151801314976332,0.0,709.9794721407625,10.7683284457478,0,713.0,9.0,0.0,9,0.8235599370673299,2.4845807678066194,3.4369878978468478,1.5775234731845558,0.002849688363554775,0.008597165286528095,0.011892691688051377,0.005458558730742407,710.7438277533703,10.627282547281954,0.0,709.7508650519031,10.422145328719724,712.0,9.0,0.0,9
