Image,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Cell,Cell,Cell,Cell,Cell,Cell,Cell,Cell,Cell,Cell,Cell,Cell,Cell,Cell,Cell,Cell,Cell,Cell,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm
6,10,0.7610132130794227,0.36061646440066397,5.629648303613067,6.565941879525781,0.004373639155628866,0.00207250841609577,0.03235430059547739,0.03773529815819414,602.2831823237958,19.223288933025255,0.0,602.4080459770115,18.833333333333332,0,603.0,21.0,0.0,10,0.31046963094654423,4.1361431401829405,3.0,8.04853832911454,8,3,0.03857466017443947,5.0,6,-0.9555903866248627,4.0242424242424235,1.5908598711248487,0.735683222534135,10.354482399765402,7.580773655558005,0.0037698101211489305,0.0017433251718818365,0.02453668815110285,0.01796391861506636,602.2024003147889,18.157068922034735,0.0,602.7962085308056,18.267772511848342,0,603.0,21.0,0.0,10,1.121736491099,0.5135881588794291,6.777004698757082,3.051499210530892,0.0035274732424496855,0.001615057103394431,0.021311335530682648,0.009595909467078277,602.0154188880041,17.630703522743328,0.0,602.8427672955975,18.132075471698112,601.0,17.0,0.0,10
6,11,0.9756618733517826,0.7105516211595386,6.3930571880191565,7.661844849586487,0.004355633363177601,0.0031721054516050833,0.02854043387508552,0.03420466450708253,983.1982461691781,11.192233798463288,0.0,983.2901785714286,10.379464285714286,0,983.0,13.0,0.0,11,0.31343350613258675,0.17162758969425046,3.0,0.6393223556737994,10,3,0.49025894894954924,5.0,9,0.13949363992173858,-0.09998776908023466,1.8309453194960952,1.0510566961020231,9.087449519429356,9.193164007738233,0.0040507639811860514,0.0023253466727920866,0.020104976812896806,0.020338858424199628,982.3081206187311,10.113403501106557,0.0,981.75,9.179203539823009,0,983.0,13.0,0.0,11,1.0708934278227389,0.5095750384498388,4.059418659191579,3.3845121171325445,0.0036178832021038477,0.0017215372920602661,0.013714252226998576,0.011434162557880217,981.3055737277379,8.620450766701126,0.0,980.9527027027027,8.54054054054054,988.0,13.0,0.0,11
6,12,0.7315938142128289,0.1878385606687516,1.92236209474504,2.463202872313559,0.010451340203040413,0.0026834080095535944,0.027462315639214856,0.03518861246162227,583.3937308474549,14.770554530520155,0.0,583.5428571428571,14.557142857142857,0,585.0,19.0,0.0,12,0.0,0.0,1.0,0.0,2152,1,nan,0.0,0,0.0,0.0,1.3845121073536575,0.26803997973911464,2.821728850249201,2.7328603132627904,0.011935449201324633,0.002310689480509609,0.024325248709044837,0.02355914063157578,582.2339472750122,14.463790144946243,0.0,581.8793103448276,14.137931034482758,0,585.0,19.0,0.0,12,1.0471046096645296,0.17276264633983374,1.8553902585990727,1.306233316194266,0.012615718188729272,0.0020814776667449847,0.022354099501193648,0.015737750797521276,581.6509667402324,14.453373143327529,0.0,581.2530120481928,14.048192771084338,585.0,19.0,0.0,12
6,13,0.8490272560156882,0.47139696474187076,6.505928110331297,6.1027084942907095,0.005306420350098051,0.002946231029636692,0.04066205068957061,0.038141928089316934,844.2903374205458,17.196767576785927,0.0,844.34375,17.4375,0,847.0,15.0,0.0,13,0.35941990762792053,0.45840290532986416,3.0,0.7012825337024734,12,3,0.5125179800648054,5.0,10,-0.08482142857144481,0.4504870129870113,1.4974288828670979,0.846280614612624,10.898069732356817,7.283161694416776,0.004003820542425395,0.0022627823920123636,0.029139223883306996,0.019473694370098334,843.7540678149871,17.376015301523445,0.0,843.951871657754,18.46524064171123,0,847.0,15.0,0.0,13,0.8840314473491162,0.5169451436959207,6.271198608446866,2.7099412626121193,0.0033109792035547424,0.001936124133692587,0.02348763523762871,0.010149592743865616,843.3186238937527,17.40587324881468,0.0,843.7790262172284,18.876404494382022,845.0,12.0,0.0,13
6,14,0.23100633244030178,0.13330281525850296,1.7756466073915362,3.3476920798420906,0.0023815085818587813,0.0013742558274072471,0.018305635127747796,0.03451228948290815,1020.5279761556754,16.66199180216692,0.0,1020.4845360824743,16.824742268041238,0,1018.0,18.0,0.0,14,0.11642564351850875,0.23508771651529095,3.0,0.4458502973235813,14,3,0.26113169424223,5.0,14,0.06185567010311388,0.2268041237113394,0.47937743179500103,0.3002975508570671,3.4536507478915155,4.2137636579573154,0.0018437593530576963,0.0011549905802194888,0.013283272107275059,0.01620678329983583,1019.7460578386854,15.911869574771025,0.0,1018.8038461538462,16.00769230769231,0,1018.0,18.0,0.0,14,0.32925917441025376,0.2236057068221271,2.3326924755237997,2.061966899782419,0.001621966376405191,0.0011015059449365867,0.011491095938540885,0.010157472412721276,1019.4006986241792,15.47565626516963,0.0,1018.3399014778325,15.758620689655173,1024.0,12.0,0.0,14
6,15,0.5387808124069124,0.180575265083462,2.9489585803821683,4.027801942080259,0.005442230428352651,0.0018239925766006262,0.02978746040790069,0.0406848681018208,325.7499327364219,18.176611822455342,0.0,325.7979797979798,18.272727272727273,0,325.0,17.0,0.0,15,0.33539156410885373,0.49475548202803354,3.0,0.7213256018682145,15,3,0.46496556234826314,5.0,11,0.09427609427609696,0.4856902356902353,1.0542916140984744,0.3582207979634404,5.073991021607071,4.679133296944201,0.00439288172541031,0.0014925866581810018,0.021141629256696128,0.019496388737267504,324.77774235883396,18.28938362624452,0.0,325.02916666666664,18.066666666666666,0,325.0,17.0,0.0,15,0.6966506529133767,0.23826962686143816,3.052307947073132,1.872922864742577,0.0038488986348805343,0.0013164067782399898,0.0168635798180836,0.01034764013669932,324.0414231613876,18.373363395785127,0.0,324.7513812154696,18.011049723756905,320.0,18.0,0.0,15
6,16,0.6610818724147975,0.21443503466434777,3.117647061124444,3.984145902097225,0.006418270605968908,0.002081893540430561,0.03026841806916936,0.03868102817570122,383.18084332126216,17.498793539346014,0.0,383.66990291262135,17.679611650485437,0,382.0,16.0,0.0,16,0.5031417886862117,0.3990892802841979,3.0,0.5421031908047184,13,3,0.9281291776558798,5.0,12,-0.14827890556045986,0.37052074139452884,1.0728770988062024,0.4932478826958686,5.8660868492443115,4.707667690003291,0.003405959043829214,0.0015658662942725989,0.018622497934108924,0.014944976793661241,384.41721079076757,17.42655176970725,0.0,386.83492063492065,17.533333333333335,0,382.0,16.0,0.0,16,0.5891508408822119,0.36847486067563295,3.943648458691314,1.990325793856755,0.0023013704721961403,0.0014393549245141912,0.015404876791762945,0.007774710132252949,385.04128509976675,17.351104881305506,0.0,387.6171875,17.49609375,378.0,15.0,0.0,16
6,17,0.7368429219350219,0.3071793697308749,4.481040688231587,6.388876200653613,0.005046869328322067,0.0021039682858279103,0.03069205950843553,0.043759426031874056,468.33421415488795,19.13482029393744,0.0,468.5,18.97945205479452,0,466.0,19.0,0.0,17,0.3062360909483796,0.4188592916621379,3.0,0.7733706362035002,16,3,0.3959758447148987,5.0,13,0.013513513513487396,0.4186412439837106,1.6440070434473455,0.6334325168281794,8.003234959207475,6.9941863438580185,0.004069324364968677,0.0015679022693766815,0.01980998752279078,0.017312342435292127,465.0090430405572,20.155058606786618,0.0,463.5792079207921,20.502475247524753,0,466.0,19.0,0.0,17,1.160738552454859,0.4208133057691157,4.832745890133083,2.1558709202799946,0.0037443179111447066,0.0013574622766745668,0.015589502871397041,0.0069544223234838535,462.72774806857683,20.886190685675707,0.0,462.0516129032258,20.95806451612903,463.0,20.0,0.0,17
6,18,0.31247425242327154,0.14808880747295916,2.0929579730145633,4.186861975118518,0.0031563055800330458,0.0014958465401309006,0.021140989626409732,0.042291535102207255,281.03909246289953,18.473170405444293,0.0,281.4141414141414,18.474747474747474,0,279.0,18.0,0.0,18,0.4421160465649743,0.47477978918691893,3.0,0.8600340711255761,17,3,0.5140680601017953,5.0,16,0.005539263603736799,0.47474747474747403,0.6396429410669953,0.3043106736149639,3.8837415433954448,4.737117567798123,0.0024413852712480734,0.001161491120667801,0.014823441005326125,0.01808060140380963,280.8431602908052,17.142102219758595,0.0,281.46946564885496,16.744274809160306,0,279.0,18.0,0.0,18,0.449607081245631,0.20991836418397725,2.4924239225219935,1.6561074235942215,0.0022148132081065567,0.0010340806117437303,0.0122779503572512,0.008158164648247396,280.61364262695486,16.362799301210426,0.0,281.48768472906403,16.24137931034483,278.0,19.0,0.0,18
6,19,1.4481575002428144,0.5969024184159935,8.98426795937121,8.417578420601785,0.0056790490205600565,0.0023407937977097783,0.03523242337008317,0.03301011145334033,530.3123233714906,24.887442574016404,0.0,530.443137254902,24.87450980392157,0,523.0,31.0,0.0,19,0.0,0.0,1.0,0.0,2153,1,nan,0.0,0,0.0,0.0,2.2697185094002634,0.9691157394554466,13.403753739316016,9.31123830541037,0.004778354756632134,0.0020402436620114667,0.028218428924875825,0.019602606958758675,529.8695753271345,24.848521468425993,0.0,529.7326315789473,24.242105263157896,0,523.0,31.0,0.0,19,1.2722362272907048,0.5622491796966642,7.096421765629202,3.102296503027901,0.004212702739373195,0.0018617522506512061,0.023498085316652987,0.01027250497691358,529.3311802369523,24.92280200597251,0.0,529.2781456953643,23.93046357615894,522.0,24.0,0.0,19
6,20,0.30296788504347205,0.13891813531517982,2.004440384916961,3.221973003819585,0.003934647857707429,0.0018041316274698678,0.026031693310609887,0.04184380524441019,780.1291783735448,20.045515785742463,0.0,780.2597402597403,19.805194805194805,0,777.0,22.0,0.0,20,0.18499488348409102,0.300735247918699,3.0,0.45619608055838756,18,3,0.4055161615103221,5.0,17,-0.1476671476671072,0.2619849286515965,0.5946746072731912,0.31670099939219654,3.7676661643199623,3.7457694511394948,0.0029294315629221244,0.0015601034452817563,0.0185599318439407,0.01845206626177091,780.4132005488661,20.523129502940485,0.0,780.679802955665,20.182266009852217,0,777.0,22.0,0.0,20,0.416128788376227,0.2402075226418674,2.5491569652222097,1.570946830091998,0.002584650859479671,0.0014919721903221578,0.015833273075914346,0.009757433727279491,780.5293698625309,20.80594279740894,0.0,780.7950310559006,20.267080745341616,775.0,21.0,0.0,20
6,21,0.5018692393787205,0.27968261227943003,3.841962340287864,4.9832150945439935,0.003920853432646254,0.002185020408433047,0.03001533078349894,0.03893136792612495,169.05078183149996,19.998633744875054,0.0,169.0703125,20.0859375,0,168.0,20.0,0.0,21,0.41413619627183035,0.447022484403749,3.0,0.6777228447198959,19,3,0.6110701439361892,5.0,18,-0.0390625,0.4453125,0.8497596818488091,0.4835889218375087,5.974929476622492,5.6347753359004855,0.003255784221642947,0.0018528311181513742,0.022892450102001884,0.02158917753218577,168.3531324210439,18.75895824189497,0.0,168.1417624521073,18.272030651340994,0,168.0,20.0,0.0,21,0.5052719961386174,0.3010605019517243,3.379430862609297,2.0560616618022323,0.0027610491592274175,0.0016451393549274552,0.018466835314804902,0.011235309627334603,167.81752916238187,17.60142412122127,0.0,167.75956284153006,17.44808743169399,165.0,19.0,0.0,21
6,22,0.42330053518526256,0.2325017168186605,3.0037689907476306,3.860837748274207,0.0042757629816693185,0.0023485021900874798,0.030341100916642733,0.03899836109367886,429.57682928824374,20.76990836800313,0.0,429.3333333333333,21.08080808080808,0,430.0,20.0,0.0,22,0.49265890549502867,0.5284581407139005,3.0,0.6698058639508834,20,3,0.7355249214885272,5.0,19,-0.11949685534591481,0.5147703449590217,0.8406347867567092,0.41568627464585006,5.308629003353417,4.519249292323366,0.003376043320308069,0.0016694227897423696,0.02131979519419043,0.01814959555149946,430.61757510605406,18.832383361573708,0.0,430.6265060240964,18.714859437751002,0,430.0,20.0,0.0,22,0.5774929479230195,0.27347219036892056,3.4441291140392423,2.054688351461664,0.0029615022970411256,0.0014024214890713876,0.01766220058481663,0.010536863340829046,431.25175555194147,17.720407974453238,0.0,430.9846153846154,18.07179487179487,434.0,17.0,0.0,22
6,23,0.3299763521645218,0.1714503699913621,2.647287723608315,3.7361104898154736,0.003333094466308301,0.0017318219191046677,0.026740280036447628,0.037738489796115895,807.3236555403154,21.518416047894966,0.0,806.939393939394,22.01010101010101,0,808.0,20.0,0.0,23,0.49557371480477563,0.6161616161616111,3.0,0.8923942332232015,22,3,0.5553304765482779,5.0,20,-0.11111111111108585,0.6060606060606055,0.6582894695457071,0.35735103371553123,4.8959029875695705,4.329945849021897,0.0028497379634013294,0.0015469741719287065,0.021194385227573897,0.018744354324770115,809.6836121284315,19.54025051586877,0.0,809.7099567099567,19.593073593073594,0,808.0,20.0,0.0,23,0.43747616093605757,0.24733348586596549,3.094590697437525,1.774471660843119,0.002543466051953823,0.0014379853829416599,0.017991806380450726,0.010316695702576274,811.176510337486,18.27157747720948,0.0,810.6627906976744,18.761627906976745,810.0,17.0,0.0,23
6,24,0.36652171006426215,0.1673609521239996,2.1435111053287983,2.6540779750794172,0.0038581232638343383,0.0017616942328842063,0.02256327479293472,0.027937662895572812,485.5460188635384,21.07751558230806,0.0,485.6,21.05263157894737,0,483.0,21.0,0.0,24,0.2574342432189391,0.28399667225757336,3.0,0.44666090780290646,23,3,0.576352751543089,5.0,21,-0.0559139784945728,0.27843803056027383,0.8634470214601606,0.4016632332932204,4.672678744420409,3.893431001342833,0.0031171372615890276,0.0014500477736217343,0.016868876333647687,0.01405570758607521,487.03309014992516,21.369304823589758,0.0,487.1841155234657,21.512635379061372,0,493.0,18.0,0.0,24,0.6575112601276487,0.31320668337866664,3.4437476377934217,2.4108491772785783,0.00293531812556986,0.0013982441222261904,0.015373873383006347,0.010762719541422225,487.6135958646323,21.497022413311672,0.0,487.58482142857144,21.638392857142858,493.0,18.0,0.0,24
6,25,0.4184939421247691,0.17401388590224087,2.7695582695305347,2.7130083236843348,0.005579919228330255,0.0023201851453632117,0.036927443593740464,0.03617344431579113,543.7245665265326,21.879164530857203,0.0,543.7066666666667,22.013333333333332,0,544.0,21.0,0.0,25,0.26465910988367036,0.2291682356051701,3.0,0.45056657685799434,24,3,0.5873917939702912,5.0,22,0.014358974358970045,0.22871794871794648,0.8693217516411096,0.36586556816473603,5.180743140168488,3.2774090298917145,0.005399513985348507,0.002272456945122584,0.032178528820922286,0.020356577825414376,544.3607475259707,21.378684615957265,0.0,544.527950310559,21.48447204968944,0,544.0,21.0,0.0,25,0.6651102576870471,0.2801861600019038,3.7297322200611234,1.591561766108498,0.005363792400701993,0.002259565806466966,0.03007848564565422,0.012835175533133049,544.5829078533501,21.14763448492993,0.0,544.75,21.31451612903226,543.0,18.0,0.0,25
6,26,1.04708935553208,0.352620737394318,5.510505840182304,4.799313354305923,0.007642987996584525,0.0025738739955789634,0.04022267036629419,0.035031484337999436,588.638150704295,22.496761564058833,0.0,588.4087591240876,22.343065693430656,0,588.0,18.0,0.0,26,3.2656695248577674,2.6349777720513545,3.0,3.3394562350276593,11,3,0.9779045733865469,5.0,25,1.403382780001607,2.2301624676242042,1.4234073585830629,0.5316701002884656,7.825619913637638,5.48474862636067,0.006354497136531531,0.00237352723343065,0.03493580318588231,0.024485484939110132,589.3595735263116,22.656421349035217,0.0,589.1071428571429,23.299107142857142,0,588.0,18.0,0.0,26,0.7962920679710805,0.32312504784204066,4.445395603775978,2.3613641730044037,0.005416952843340684,0.002198129577156739,0.030240786420244747,0.016063701857172815,590.1053482466015,22.776949783875125,0.0,589.5238095238095,23.73469387755102,592.0,17.0,0.0,26
6,27,0.2671854756772518,0.12906080717220902,2.1249866620637476,4.338933417573571,0.002872962104056471,0.0013877506147549359,0.022849318946922017,0.046655198038425494,264.49576693121395,22.821565260364235,0.0,264.4731182795699,23.301075268817204,0,263.0,22.0,0.0,27,0.4602341905048852,0.5236305774809326,3.0,0.9004099061814196,25,3,0.5111385240714518,5.0,23,0.10077785403802864,0.5138412262640131,0.4214541881810874,0.1990997176617384,2.9877928006462753,4.623285292414948,0.0026674315707663756,0.0012601247953274582,0.018910081016748577,0.029261299319081953,263.9736983173333,21.661484643169032,0.0,264.22151898734177,21.753164556962027,0,263.0,22.0,0.0,27,0.23930724174715579,0.11467154952697456,1.5545128653757274,1.4642710040789098,0.0022791165880681505,0.0010921099954949959,0.014804884432149786,0.013945438134084855,263.42914355656677,20.370493254240035,0.0,264.0952380952381,21.0,262.0,20.0,0.0,27
