Image,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Nucleus,Cell,Cell,Cell,Cell,Cell,Cell,Cell,Cell,Cell,Cell,Cell,Cell,Cell,Cell,Cell,Cell,Cell,Cell,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasm
ImageNumber,ObjectNumber,Intensity_IntegratedIntensity_A568,Intensity_IntegratedIntensity_A647,Intensity_IntegratedIntensity_CellMask_Green,Intensity_IntegratedIntensity_Hoechst,Intensity_MeanIntensity_A568,Intensity_MeanIntensity_A647,Intensity_MeanIntensity_CellMask_Green,Intensity_MeanIntensity_Hoechst,Location_CenterMassIntensity_X_CellMask_Green,Location_CenterMassIntensity_Y_CellMask_Green,Location_CenterMassIntensity_Z_CellMask_Green,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_CellMask_Green,Location_MaxIntensity_Y_CellMask_Green,Location_MaxIntensity_Z_CellMask_Green,Number_Object_Number,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50,Intensity_IntegratedIntensity_A568,Intensity_IntegratedIntensity_A647,Intensity_IntegratedIntensity_CellMask_Green,Intensity_IntegratedIntensity_Hoechst,Intensity_MeanIntensity_A568,Intensity_MeanIntensity_A647,Intensity_MeanIntensity_CellMask_Green,Intensity_MeanIntensity_Hoechst,Location_CenterMassIntensity_X_CellMask_Green,Location_CenterMassIntensity_Y_CellMask_Green,Location_CenterMassIntensity_Z_CellMask_Green,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_CellMask_Green,Location_MaxIntensity_Y_CellMask_Green,Location_MaxIntensity_Z_CellMask_Green,Number_Object_Number,Intensity_IntegratedIntensity_A568,Intensity_IntegratedIntensity_A647,Intensity_IntegratedIntensity_CellMask_Green,Intensity_IntegratedIntensity_Hoechst,Intensity_MeanIntensity_A568,Intensity_MeanIntensity_A647,Intensity_MeanIntensity_CellMask_Green,Intensity_MeanIntensity_Hoechst,Location_CenterMassIntensity_X_CellMask_Green,Location_CenterMassIntensity_Y_CellMask_Green,Location_CenterMassIntensity_Z_CellMask_Green,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_CellMask_Green,Location_MaxIntensity_Y_CellMask_Green,Location_MaxIntensity_Z_CellMask_Green,Number_Object_Number
4,10,1.867582228500396,3.0221256089862436,6.272190454415977,5.413534787483513,0.00876799168310045,0.014188383140780487,0.029446903541859047,0.02541565627926532,983.3320780042557,10.700920567438938,0.0,983.4084507042254,10.089201877934272,0,983.0,13.0,0.0,10,0.0,0.0,nan,0.0,10,1,nan,0.0,0,0.0,0.0,2.4929732473101467,3.644174898741767,9.094651760999113,6.609414863632992,0.005564672427031577,0.00813431897040573,0.02030056196651588,0.014753158177752215,982.6173806784398,9.78888891843168,0.0,982.109375,9.026785714285714,0,983.0,13.0,0.0,10,1.0474555694963783,1.359090572455898,4.218661813531071,2.5545586545486003,0.0034799188355361405,0.004515251071282053,0.01401548775259492,0.008486905829065118,981.9090280956507,8.723007916688506,0.0,981.5083056478405,8.548172757475083,986.0,15.0,0.0,10
4,11,2.8887922656722367,3.4820630236063153,7.3667201194912195,5.477317473851144,0.014589859927637559,0.017586176886900583,0.037205657169147574,0.027663219564904768,587.4266660904544,20.147929287123784,0.0,586.9747474747475,19.40909090909091,0,589.0,25.0,0.0,11,0.0,0.0,nan,0.0,11,1,nan,0.0,0,0.0,0.0,3.62084385054186,4.315510805463418,10.872694061137736,6.239642957458273,0.010744343770153887,0.012805670045885514,0.03226318712503779,0.01851526100135986,587.7231700042402,20.125863462497573,0.0,586.9228486646884,19.833827893175073,0,589.0,25.0,0.0,11,1.5141832772642374,1.821057461667806,5.747966784052551,2.089799357810989,0.007314895059247524,0.008797379041873459,0.02776795547851474,0.010095649071550672,588.1256460869974,20.353964640321706,0.0,586.9323671497584,20.231884057971016,592.0,23.0,0.0,11
4,12,1.4754406155552715,2.085557362064719,6.539192825555801,4.417914118617773,0.00939771092710364,0.013283804853915409,0.04165090971691593,0.028139580373361613,844.5391556684991,16.936130554393305,0.0,844.5859872611464,17.171974522292995,0,843.0,16.0,0.0,12,0.0,0.0,nan,0.0,12,1,nan,0.0,0,0.0,0.0,2.1614557292778045,2.941710577812046,11.09159996593371,5.324422102421522,0.005748552471483523,0.007823698345244802,0.029498936079610932,0.014160697080908304,844.2152312501956,17.08061077960398,0.0,844.5106382978723,17.992021276595743,0,843.0,16.0,0.0,12,1.0648203364107758,1.3975585787557065,6.384878347162157,2.0030213072896004,0.0039292263336190986,0.005157042726035817,0.023560436705395413,0.007391222536123987,843.9433577387684,17.140318775671073,0.0,844.4686346863468,18.33210332103321,848.0,12.0,0.0,12
4,13,0.5259632363449782,2.279560540802777,2.784069573506713,2.448783092200756,0.006045554440746876,0.02620184529658364,0.03200079969547946,0.028146932094261563,383.5415721273268,17.14649720426124,0.0,383.95402298850576,17.264367816091955,0,381.0,17.0,0.0,13,0.0,0.0,nan,0.0,13,1,nan,0.0,0,0.0,0.0,0.8980239692609757,3.290806450182572,5.959029542980716,3.1396963498555124,0.002850869743685637,0.010447004603754197,0.018917554104700685,0.00996728999954131,384.97249858956604,17.06045195911104,0.0,387.37142857142857,17.09206349206349,0,381.0,17.0,0.0,13,0.5789425557013601,1.9248798454646021,4.31020067888312,1.5871366481296718,0.0021683241786567796,0.007209287810728847,0.0161430737036821,0.005944332015466936,385.54877529991995,17.00831950290295,0.0,388.0299625468165,17.0561797752809,379.0,17.0,0.0,13
4,14,0.43677425058558583,1.292133986018598,1.7009689509868622,2.264789815992117,0.004799717039402042,0.014199274571632945,0.018691966494361122,0.024887800175737548,1020.6281969651728,16.549612910853146,0.0,1020.5714285714286,16.747252747252748,0,1023.0,14.0,0.0,14,0.0,0.0,nan,0.0,14,1,nan,0.0,0,0.0,0.0,0.7215686358977109,1.8858014969155192,3.415716818533838,2.960906402906403,0.0027967776585182593,0.007309308127579532,0.013239212474937355,0.011476381406613965,1020.1961724014265,15.703183840371194,0.0,1019.3875968992248,15.782945736434108,0,1023.0,14.0,0.0,14,0.44414435350336134,1.1090409839525819,2.3764248369261622,1.579842841019854,0.002145624896151504,0.005357685912814405,0.011480313221865518,0.0076320910194195846,1020.018139297657,15.270895536997475,0.0,1019.096618357488,15.531400966183575,1023.0,13.0,0.0,14
4,15,1.0196536320727319,2.2032501799985766,2.8270084746181965,2.591027695685625,0.011329484800808132,0.02448055755553974,0.03141120527353552,0.028789196618729168,325.88842109340067,17.89754841271358,0.0,325.8666666666667,17.944444444444443,0,328.0,18.0,0.0,15,0.0,0.0,nan,0.0,15,1,nan,0.0,0,0.0,0.0,1.5015335481148213,2.9660334361251444,5.2599527183920145,3.1550927055068314,0.005934915209940005,0.011723452316700175,0.020790326950166065,0.012470722156153484,325.18259642413756,18.087719856733553,0.0,325.90909090909093,17.857707509881422,0,328.0,18.0,0.0,15,0.8641031587030739,1.6081178148742765,3.4521858729422092,1.4975967113859951,0.004256665806419083,0.007921762634848653,0.017005841738631573,0.007377323701408843,324.7296221964042,18.23327984603043,0.0,325.88669950738915,17.866995073891626,322.0,19.0,0.0,15
4,16,1.273517981171608,2.4380102404393256,4.347295351326466,4.208407728932798,0.009433466527197096,0.018059335114365374,0.03220218778760345,0.03117339058468739,468.6089891261905,18.921295182925334,0.0,468.7481481481482,18.8,0,467.0,18.0,0.0,16,0.0,0.0,nan,0.0,16,1,nan,0.0,0,0.0,0.0,1.8570687600877136,3.147768390364945,8.262806171551347,4.726726188324392,0.004551639117862043,0.007715118603835649,0.020251975910665066,0.011585113206677431,465.19845134391585,20.050683003849215,0.0,463.6470588235294,20.568627450980394,0,467.0,18.0,0.0,16,0.9910582217853516,1.3830930152907968,5.2552987188100815,1.6532845115289092,0.003068291708313782,0.004282021719166553,0.016270274671238642,0.005118527899470307,463.21896830342575,20.769707840487484,0.0,462.3003095975232,21.043343653250773,464.0,20.0,0.0,16
4,17,0.8394598390441388,1.976348526775837,1.932967135682702,2.7678492506965995,0.009648963667174009,0.022716649733055597,0.022218013053824162,0.03181435920340919,281.4738587126909,18.19940479352353,0.0,281.7471264367816,18.183908045977013,0,280.0,18.0,0.0,17,0.0,0.0,nan,0.0,17,1,nan,0.0,0,0.0,0.0,1.2440070314332843,2.6661478797905147,3.8706798255443573,3.282169845653698,0.00491702383965725,0.010538133912215473,0.015299129745234613,0.012973003342504735,281.1945991824584,16.9947489901097,0.0,281.8102766798419,16.64426877470356,0,280.0,18.0,0.0,17,0.6616464559920132,1.3486839192919433,2.6227817442268133,1.3842221803497523,0.0032593421477439075,0.006643763149221395,0.0129201071144178,0.006818828474629322,280.99922623308487,16.414215412648367,0.0,281.8374384236453,16.275862068965516,278.0,16.0,0.0,17
4,18,0.6066224214155227,1.499565126374364,1.946196699514985,2.1894102627411485,0.008309896183774283,0.02054198803252553,0.026660228760479247,0.029991921407412993,780.3310073412893,19.923265688729856,0.0,780.4109589041096,19.698630136986303,0,780.0,20.0,0.0,18,0.0,0.0,nan,0.0,18,1,nan,0.0,0,0.0,0.0,0.9427481575403363,1.9581445171497762,3.818432932253927,2.6127565703354776,0.004598771500196762,0.009551924473901347,0.01862650210855574,0.012745154001636476,780.6380888910323,20.415743223169972,0.0,780.8097560975609,20.102439024390243,0,780.0,20.0,0.0,18,0.5751430576201528,1.030380719806999,2.6912031988613307,1.209887859877199,0.003443970404911095,0.00616994442998203,0.016114989214738508,0.007244837484294604,780.7207146542,20.6816315842593,0.0,780.8862275449102,20.191616766467067,776.0,21.0,0.0,18
4,19,0.93234150740318,3.7977264299988747,3.5773403830826283,3.2063935454934835,0.00832447774467125,0.033908271696418524,0.031940539134666324,0.02862851379904896,169.28085530008545,19.729172796812943,0.0,169.3125,19.75,0,169.0,20.0,0.0,19,0.0,0.0,nan,0.0,19,1,nan,0.0,0,0.0,0.0,1.3248645898420364,5.167666165390983,6.083192240446806,3.8620584653690457,0.005037507946167439,0.01964892078095431,0.02313000851880915,0.014684632948171277,168.54376889316757,18.42884950095698,0.0,168.2509505703422,18.03041825095057,0,169.0,20.0,0.0,19,0.6743267027195543,2.7420615202281624,3.802105786278844,1.7206836147233844,0.0034056904177755267,0.01384879555670789,0.019202554476155778,0.008690321286481738,168.07024491592352,17.5543422045892,0.0,167.88888888888889,17.449494949494948,167.0,17.0,0.0,19
